film_id,person_id,role
2969,2893,actor
2969,6499,director
2970,3354,actor
2970,5328,actor
2970,5943,director
2970,7886,actor
2971,910,actor
2971,2460,director
2971,3218,actor
2971,4539,actor
2972,1201,actor
2972,1771,director
2972,7645,actor
2972,8088,actor
2973,4269,director
2973,5040,actor
2973,5306,actor
2973,5838,actor
2974,445,actor
2974,1500,director
2974,1540,actor
2974,5553,actor
2975,650,actor
2975,1250,director
2975,2064,actor
2975,3828,actor
2976,463,actor
2976,1469,director
2976,4063,actor
2976,5321,actor
2977,797,actor
2977,2821,director
2977,3005,actor
2977,7838,actor
2978,1296,actor
2978,3723,actor
2978,7451,director
2978,8339,actor
2979,705,actor
2979,4900,actor
2979,5340,director
2979,5705,actor
2980,292,actor
2980,1966,director
2980,2171,actor
2980,2955,actor
2981,3482,actor
2981,3780,actor
2981,5401,actor
2981,6233,director
2982,33,director
2982,6245,actor
2982,6996,actor
2982,7023,actor
2983,490,actor
2983,2398,actor
2983,4442,actor
2983,5093,director
2984,1130,actor
2984,3153,actor
2984,3459,director
2984,7940,actor
2985,1263,actor
2985,1789,actor
2985,3533,director
2986,4227,actor
2986,5894,actor
2986,6028,director
2986,7866,actor
2987,3452,actor
2987,3641,actor
2987,5873,director
2987,6991,actor
2988,1150,actor
2988,3983,director
2988,5470,actor
2988,6382,actor
2989,2931,director
2989,3674,actor
2989,5287,actor
2989,6737,actor
2990,4878,actor
2990,5347,actor
2990,7278,actor
2990,7528,director
2991,1094,actor
2991,1629,director
2991,2461,actor
2991,6922,actor
2992,1522,actor
2992,4613,actor
2992,4628,actor
2992,7431,director
2993,3240,actor
2993,3389,director
2993,4933,actor
2993,5528,actor
2994,43,director
2994,2012,actor
2994,6602,actor
2994,8060,actor
2995,3760,actor
2995,4316,director
2995,4544,actor
2995,5567,actor
2996,200,director
2996,2437,actor
2996,4449,actor
2996,4590,actor
2997,1372,actor
2997,4696,actor
2997,6024,director
2997,7768,actor
2998,792,actor
2998,2202,actor
2998,5088,director
2998,8114,actor
2999,651,actor
2999,2413,actor
2999,5592,actor
2999,6780,director
3000,240,actor
3000,427,director
3000,5365,actor
3000,6536,actor
3001,3235,actor
3001,5142,actor
3001,5710,actor
3001,5912,director
3002,4038,actor
3002,4395,actor
3002,6766,actor
3002,7233,director
3003,1562,actor
3003,5048,actor
3003,7084,actor
3003,8246,director
3004,1501,actor
3004,6034,actor
3004,6890,director
3004,7838,actor
3005,1251,actor
3005,1578,director
3005,5582,actor
3005,5741,actor
3006,2787,actor
3006,4177,director
3006,4686,actor
3006,7312,actor
3007,4476,actor
3007,6490,director
3007,6517,actor
3007,6775,actor
3008,493,actor
3008,797,actor
3008,2197,actor
3008,6343,director
3009,19,actor
3009,1879,director
3009,2028,actor
3009,4102,actor
3010,3800,actor
3010,7533,actor
3010,8096,director
3010,8120,actor
3011,1063,actor
3011,3478,actor
3011,5148,director
3011,5267,actor
3012,95,actor
3012,1500,actor
3012,1500,director
3012,2174,actor
3013,343,actor
3013,396,director
3013,1818,actor
3013,7497,actor
3014,1258,actor
3014,2237,actor
3014,6280,director
3014,8230,actor
3015,765,actor
3015,1738,actor
3015,2423,actor
3015,4047,director
3016,1699,director
3016,2059,actor
3016,5258,actor
3016,5455,actor
3017,994,actor
3017,2933,director
3017,3197,actor
3017,7234,actor
3018,1562,actor
3018,4481,director
3018,4968,actor
3018,5339,actor
3019,2522,actor
3019,3320,actor
3019,4364,actor
3019,6750,director
3020,964,actor
3020,3016,director
3020,4399,actor
3020,4860,actor
3021,478,actor
3021,2304,actor
3021,2397,actor
3021,5261,director
3022,2993,actor
3022,3736,actor
3022,6536,actor
3022,7540,director
3023,947,actor
3023,3129,director
3023,3401,actor
3023,7458,actor
3024,3558,actor
3024,4038,actor
3024,4038,director
3024,6765,actor
3025,1164,actor
3025,2602,actor
3025,3145,actor
3025,7767,director
3026,460,actor
3026,947,actor
3026,2387,director
3026,4157,actor
3027,2159,director
3027,3014,actor
3027,4621,actor
3027,7891,actor
3028,3423,actor
3028,4218,actor
3028,6135,director
3028,8284,actor
3029,445,actor
3029,1666,actor
3029,5206,director
3029,8192,actor
3030,3843,director
3030,5265,actor
3030,6931,actor
3030,7632,actor
3031,3501,actor
3031,4267,actor
3031,5872,director
3031,6799,actor
3032,2755,director
3032,5071,actor
3032,5312,actor
3032,6751,actor
3033,53,actor
3033,2320,actor
3033,5258,actor
3033,5900,director
3034,1088,director
3034,6856,actor
3034,7475,actor
3034,7683,actor
3035,749,actor
3035,1201,actor
3035,2393,director
3035,3276,actor
3036,686,actor
3036,1075,actor
3036,4539,actor
3036,6235,director
3037,1522,actor
3037,4247,actor
3037,5470,actor
3037,6396,director
3038,3361,director
3038,3534,actor
3038,6215,actor
3038,6389,actor
3039,1852,director
3039,2392,actor
3039,2955,actor
3039,4372,actor
3040,685,actor
3040,3402,actor
3040,3977,director
3040,5710,actor
3041,99,actor
3041,3386,actor
3041,6652,director
3041,8386,actor
3042,993,director
3042,5091,actor
3042,5700,actor
3042,7281,actor
3043,1130,actor
3043,2074,actor
3043,3459,director
3043,5471,actor
3044,2010,actor
3044,2939,director
3044,3338,actor
3044,4968,actor
3045,4135,actor
3045,4738,actor
3045,6062,actor
3045,7404,director
3046,233,director
3046,1094,actor
3046,3458,actor
3046,4224,actor
3047,1689,actor
3047,3091,director
3047,6701,actor
3047,7659,actor
3048,2090,actor
3048,3579,director
3048,4808,actor
3048,5866,actor
3049,17,actor
3049,240,actor
3049,554,actor
3049,6346,director
3050,525,actor
3050,1418,actor
3050,2798,actor
3050,3611,director
3051,1807,director
3051,4818,actor
3051,5732,actor
3051,6799,actor
3052,2422,director
3052,3447,actor
3052,4026,actor
3052,5125,actor
3053,5972,actor
3053,6273,actor
3053,7131,actor
3053,7949,director
3054,3572,director
3054,7475,actor
3054,8201,actor
3054,8267,actor
3055,1142,actor
3055,4673,actor
3055,5532,actor
3055,6203,director
3056,3908,actor
3056,4032,actor
3056,4687,actor
3056,5100,director
3057,1858,director
3057,2691,actor
3057,3338,actor
3057,6930,actor
3058,897,actor
3058,1045,director
3058,2793,actor
3058,7470,actor
3059,3013,director
3059,6956,actor
3059,8335,actor
3059,8341,actor
3060,2601,actor
3060,2723,director
3060,3608,actor
3060,6684,actor
3061,1539,actor
3061,5721,actor
3061,5882,director
3061,7169,actor
3062,1526,actor
3062,4237,actor
3062,4823,director
3062,8192,actor
3063,2814,actor
3063,5095,director
3063,5303,actor
3063,6915,actor
3064,395,actor
3064,1690,actor
3064,3501,actor
3064,3915,director
3065,493,actor
3065,790,actor
3065,4073,director
3065,6927,actor
3066,4015,director
3066,7626,actor
3066,7938,actor
3066,8198,actor
3067,250,actor
3067,1891,director
3067,4125,actor
3067,6504,actor
3068,793,actor
3068,4684,director
3068,7491,actor
3068,7630,actor
3069,220,actor
3069,1780,director
3069,6109,actor
3069,6227,actor
3070,3825,actor
3070,4352,actor
3070,4792,actor
3070,7049,director
3071,1,actor
3071,125,actor
3071,4035,director
3071,6764,actor
3072,3494,actor
3072,4210,director
3072,7020,actor
3072,7093,actor
3073,2798,actor
3073,2944,director
3073,7886,actor
3073,7915,actor
3074,871,actor
3074,1940,director
3074,3827,actor
3074,4459,actor
3075,1573,actor
3075,1860,director
3075,4237,actor
3075,7168,actor
3076,4482,director
3076,5347,actor
3076,5381,actor
3076,8222,actor
3077,2667,director
3077,5048,actor
3077,6922,actor
3077,8230,actor
3078,254,actor
3078,4387,actor
3078,5510,actor
3078,7184,director
3079,167,actor
3079,4420,actor
3079,5263,director
3079,5649,actor
3080,1635,actor
3080,1843,actor
3080,3351,actor
3080,5295,director
3081,208,director
3081,3266,actor
3081,4795,actor
3081,7699,actor
3082,458,actor
3082,631,actor
3082,1741,director
3082,7139,actor
3083,749,actor
3083,5070,director
3083,5680,actor
3083,7192,actor
3084,1290,actor
3084,4466,actor
3084,4591,director
3084,6063,actor
3085,4555,actor
3085,4666,director
3085,5899,actor
3085,7169,actor
3086,2452,director
3086,3584,actor
3086,4451,actor
3086,5414,actor
3087,697,actor
3087,1419,actor
3087,4229,actor
3087,6757,director
3088,47,director
3088,53,actor
3088,375,actor
3088,8222,actor
3089,1170,actor
3089,4052,director
3089,4989,actor
3089,5131,actor
3090,20,actor
3090,1218,actor
3090,4135,actor
3090,4578,director
3091,601,actor
3091,2636,director
3091,3567,actor
3091,4494,actor
3092,1328,actor
3092,1820,director
3092,4405,actor
3092,5990,actor
3093,1980,actor
3093,2191,actor
3093,5197,actor
3093,6456,director
3094,1396,director
3094,1497,actor
3094,5283,actor
3094,6191,actor
3095,1592,director
3095,2171,actor
3095,5175,actor
3095,7975,actor
3096,5365,actor
3096,7006,director
3096,7125,actor
3096,7157,actor
3097,4171,director
3097,4199,actor
3097,5041,actor
3097,5850,actor
3098,1248,director
3098,3618,actor
3098,6382,actor
3098,7069,actor
3099,3080,actor
3099,4832,actor
3099,6403,director
3099,8301,actor
3100,230,actor
3100,5269,actor
3100,5783,actor
3100,8034,director
3101,1710,actor
3101,3482,actor
3101,6857,director
3101,7016,actor
3102,255,actor
3102,300,director
3102,832,actor
3102,1374,actor
3103,1107,actor
3103,5198,director
3103,6645,actor
3103,7292,actor
3104,5404,actor
3104,6000,actor
3104,6596,director
3104,8358,actor
3105,2928,actor
3105,5375,actor
3105,6468,actor
3105,6865,director
3106,382,director
3106,1644,actor
3106,6295,actor
3106,6399,actor
3107,80,actor
3107,442,actor
3107,2584,actor
3107,4728,director
3108,1804,actor
3108,2155,actor
3108,2789,actor
3108,6177,director
3109,910,actor
3109,1850,director
3109,3458,actor
3109,4218,actor
3110,1371,actor
3110,1430,director
3110,3020,actor
3110,5777,actor
3111,4043,actor
3111,4194,actor
3111,4405,actor
3111,7151,director
3112,4043,actor
3112,4194,actor
3112,4405,actor
3112,7151,director
3113,1263,actor
3113,2097,actor
3113,3015,actor
3113,7136,director
3114,1242,actor
3114,2022,actor
3114,2698,director
3114,5945,actor
3115,186,actor
3115,1308,actor
3115,1898,director
3115,6014,actor
3116,3717,actor
3116,5485,actor
3116,6734,director
3116,7760,actor
3117,1638,actor
3117,3554,director
3117,4302,actor
3117,8295,actor
3118,150,actor
3118,4617,actor
3118,5027,director
3118,8394,actor
3119,2955,actor
3119,3701,actor
3119,5652,director
3119,6509,actor
3120,765,actor
3120,2366,actor
3120,2636,director
3120,4356,actor
3121,978,actor
3121,1373,actor
3121,3651,actor
3121,4374,director
3122,4947,director
3122,6334,actor
3122,8013,actor
3122,8256,actor
3123,619,actor
3123,911,actor
3123,2907,director
3123,4941,actor
3124,1793,actor
3124,2623,director
3124,2682,actor
3124,7662,actor
3125,4282,actor
3125,5114,director
3125,6881,actor
3125,8081,actor
3126,3937,actor
3126,4362,actor
3126,5201,actor
3126,5867,director
3127,915,actor
3127,1024,actor
3127,4804,actor
3127,7001,director
3128,947,actor
3128,3717,actor
3128,6725,director
3128,6975,actor
3129,722,actor
3129,4266,director
3129,5830,actor
3129,7142,actor
3130,540,actor
3130,3328,director
3130,4692,actor
3130,7332,actor
3131,192,director
3131,1754,actor
3131,3738,actor
3131,4796,actor
3132,1093,actor
3132,5697,director
3132,6375,actor
3132,8340,actor
3133,885,actor
3133,1308,actor
3133,3622,actor
3133,4927,director
3134,1880,actor
3134,4352,actor
3134,7454,director
3134,7588,actor
3135,915,actor
3135,2366,actor
3135,4152,actor
3135,6288,director
3136,1155,director
3136,4095,actor
3136,4709,actor
3136,7227,actor
3137,261,actor
3137,2836,director
3137,3617,actor
3137,5844,actor
3138,320,actor
3138,843,actor
3138,5596,actor
3138,7081,director
3139,3784,actor
3139,5222,director
3139,5266,actor
3139,7841,actor
3140,2608,director
3140,3281,actor
3140,4948,actor
3140,7142,actor
3141,2367,actor
3141,2604,actor
3141,5352,actor
3141,7039,director
3142,17,actor
3142,4083,director
3142,5293,actor
3142,5471,actor
3143,2018,director
3143,2335,actor
3143,3629,actor
3143,5400,actor
3144,1970,actor
3144,1981,actor
3144,2060,director
3144,3276,actor
3145,108,actor
3145,1773,director
3145,3906,actor
3145,5202,actor
3146,1091,actor
3146,1320,director
3146,5743,actor
3146,5934,actor
3147,2240,actor
3147,4621,actor
3147,8032,director
3147,8256,actor
3148,424,actor
3148,425,actor
3148,1708,director
3148,7074,actor
3149,2036,actor
3149,2815,actor
3149,2816,director
3149,2866,actor
3150,900,director
3150,2256,actor
3150,5031,actor
3150,7755,actor
3151,716,director
3151,930,actor
3151,6765,actor
3151,7497,actor
3152,3369,director
3152,3764,actor
3152,3859,actor
3152,5363,actor
3153,477,actor
3153,1178,director
3153,4621,actor
3153,7676,actor
3154,477,actor
3154,1178,director
3154,4621,actor
3154,7676,actor
3155,3182,actor
3155,3342,director
3155,7066,actor
3155,8143,actor
3156,812,actor
3156,2910,director
3156,3687,actor
3156,4132,actor
3157,1062,director
3157,7755,actor
3157,7870,actor
3157,7915,actor
3158,2022,actor
3158,2247,actor
3158,6276,director
3158,8256,actor
3159,1414,actor
3159,4508,actor
3159,7142,actor
3159,8297,director
3160,1046,actor
3160,6037,director
3160,7157,actor
3160,7838,actor
3161,410,director
3161,2634,actor
3161,3567,actor
3161,3989,actor
3162,552,actor
3162,552,director
3162,6910,actor
3162,8366,actor
3163,445,actor
3163,1541,actor
3163,5777,actor
3163,7822,director
3164,677,actor
3164,4176,director
3164,5861,actor
3164,7222,actor
3165,1201,actor
3165,5070,director
3165,5680,actor
3165,5751,actor
3166,1760,actor
3166,1760,director
3166,4290,actor
3166,5630,actor
3167,3993,actor
3167,4440,director
3167,4975,actor
3167,8227,actor
3168,389,actor
3168,5642,actor
3168,7910,director
3168,7986,actor
3169,667,director
3169,4621,actor
3169,6764,actor
3169,6835,actor
3170,5246,actor
3170,5256,director
3170,8017,actor
3170,8327,actor
3171,1241,director
3171,3203,actor
3171,3634,actor
3171,6619,actor
3172,915,actor
3172,1747,actor
3172,6359,director
3172,8394,actor
3173,1270,actor
3173,2947,actor
3173,3350,director
3173,3979,actor
3174,52,actor
3174,2016,director
3174,4528,actor
3174,7140,actor
3175,2806,actor
3175,3556,actor
3175,3626,actor
3175,4537,director
3176,374,actor
3176,3492,director
3176,4071,actor
3176,6090,actor
3177,601,actor
3177,5922,actor
3177,6584,director
3177,7672,actor
3178,690,director
3178,2346,actor
3178,2958,actor
3178,8229,actor
3179,1070,director
3179,3123,actor
3179,5369,actor
3179,7758,actor
3180,1223,director
3180,3638,actor
3180,4531,actor
3180,7710,actor
3181,4831,actor
3181,6034,actor
3181,6871,director
3181,7894,actor
3182,1308,actor
3182,4135,actor
3182,5103,director
3182,8394,actor
3183,145,actor
3183,5258,actor
3183,7248,director
3183,7893,actor
3184,1522,actor
3184,2706,actor
3184,6822,director
3184,6835,actor
3185,1334,actor
3185,1939,director
3185,5234,actor
3185,5712,actor
3186,2460,director
3186,2627,actor
3186,5610,actor
3186,6284,actor
3187,100,actor
3187,1544,actor
3187,3882,actor
3187,8094,director
3188,1522,actor
3188,4485,actor
3188,7693,actor
3188,7879,director
3189,1634,actor
3189,3085,actor
3189,5886,actor
3189,8324,director
3190,1634,actor
3190,3085,actor
3190,5886,actor
3190,8324,director
3191,339,actor
3191,5397,director
3191,6304,actor
3191,7723,actor
3192,2902,director
3192,4621,actor
3192,5267,actor
3192,8202,actor
3193,87,director
3193,1217,actor
3193,4151,actor
3193,4832,actor
3194,174,director
3194,605,actor
3194,5398,actor
3194,6958,actor
3195,6511,actor
3195,7141,actor
3195,7141,director
3195,7243,actor
3196,1154,actor
3196,3998,director
3196,5072,actor
3196,7802,actor
3197,755,actor
3197,915,actor
3197,4395,actor
3197,6374,director
3198,343,actor
3198,764,director
3198,1005,actor
3198,3684,actor
3199,2097,actor
3199,2326,actor
3199,4922,director
3199,6048,actor
3200,573,actor
3200,628,actor
3200,6890,director
3200,7885,actor
3201,395,actor
3201,2633,actor
3201,4930,actor
3201,5968,director
3202,1258,actor
3202,1826,director
3202,1987,actor
3202,5941,actor
3203,1193,actor
3203,3317,director
3203,3846,actor
